Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Late Fees to Date,Renewal
752,5338,Caulk Gun,8/5/2017 8:46 AM,8/6/2017 5:06 PM,8/12/2017,$0.00,Renewal
752,4834,Miter Saw,8/5/2017 8:46 AM,8/6/2017 5:06 PM,8/12/2017,$0.00,Renewal
752,5664,Jigsaw,8/5/2017 8:46 AM,8/6/2017 5:06 PM,8/12/2017,$0.00,Renewal
752,478,Square,8/5/2017 8:46 AM,8/6/2017 5:06 PM,8/12/2017,$0.00,Renewal
752,5253,"Shop Vac, Dry Only, 1 Gal",8/5/2017 8:46 AM,8/6/2017 5:06 PM,8/12/2017,$0.00,Renewal
752,4688,"Nail Gun, Pneumatic",8/6/2017 5:17 PM,8/27/2017 5:48 PM,8/13/2017,$0.00,
752,5338,Caulk Gun,8/6/2017 5:17 PM,8/27/2017 5:48 PM,8/13/2017,$0.00,
752,493,Air Compressor,8/6/2017 5:17 PM,8/27/2017 5:48 PM,8/13/2017,$0.00,
752,5619,Quick Grip Clamp,8/6/2017 5:17 PM,8/27/2017 5:48 PM,8/13/2017,$0.00,
752,5621,Quick Grip Clamp,8/6/2017 5:17 PM,8/27/2017 5:48 PM,8/13/2017,$0.00,
752,4751,Miter Saw,8/27/2017 5:48 PM,9/11/2017 8:46 AM,9/3/2017,$0.00,
752,5338,Caulk Gun,8/27/2017 5:48 PM,9/11/2017 8:46 AM,9/4/2017,$0.00,Renewal
752,5338,Caulk Gun,9/11/2017 8:46 AM,9/25/2017 10:24 AM,9/18/2017,$0.00,Renewal
752,4751,Miter Saw,9/11/2017 8:46 AM,9/25/2017 10:24 AM,9/18/2017,$0.00,Renewal
752,396,Circular Saw,11/26/2017 5:22 PM,11/26/2017 6:05 PM,12/3/2017,$0.00,
752,6463,Extension Cord,11/26/2017 5:22 PM,11/26/2017 6:05 PM,12/3/2017,$0.00,
769,4520,Battery Charger,7/1/2017 11:09 AM,7/8/2017 9:46 AM,7/8/2017,$0.00,
769,4519,Cordless Drill,7/1/2017 11:09 AM,7/8/2017 9:46 AM,7/8/2017,$0.00,
769,5021,Square Level,7/1/2017 11:09 AM,7/8/2017 9:46 AM,7/8/2017,$0.00,
459,4546,Level,1/1/2017 4:23 PM,1/11/2017 8:43 PM,1/8/2017,$0.00,
459,5043,Stud Finder,1/1/2017 4:23 PM,1/11/2017 8:43 PM,1/8/2017,$0.00,
459,3751,Corded Drill,4/26/2017 8:40 PM,4/30/2017 4:21 PM,5/3/2017,$0.00,
459,5043,Stud Finder,4/26/2017 8:40 PM,4/30/2017 4:21 PM,5/3/2017,$0.00,
342,5044,Wood Burning Pen,3/12/2017 6:47 PM,4/23/2017 8:50 PM,3/19/2017,$0.00,
342,5044,Wood Burning Pen,4/23/2017 8:50 PM,8/20/2017 4:21 PM,4/30/2017,$0.00,Renewal
620,5069,Drill Bit Set,4/23/2017 6:29 PM,6/4/2017 6:36 PM,4/30/2017,$0.00,
620,5518,Surge Protector,4/23/2017 6:29 PM,6/4/2017 6:36 PM,4/30/2017,$0.00,
